sequence_size;sequence;total;total_time_span;avg_time_span;i_support;f_support;s_support;ids;grade_avg;grade_median;grade_mode;max_grade
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END;266;690561;594722.8571428572;4600;22;266;266;1.27 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END;398;690561;587686.4547738694;16944;79;398;398;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_sub_END;443;690561;586294.8081264108;15352;70;443;443;1.27 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_try_END;305;690561;593869.475409836;6828;32;305;305;1.27 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_vis_END;221;690517;602061.5656108598;2644;14;221;221;1.32 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_END>assignment_sub_END;221;690517;602061.5656108598;2290;12;221;221;1.32 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_try_END>assignment_vis_END;208;690503;598464.3076923077;2280;12;208;208;1.32 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_try_END>assignment_sub_END;305;690561;593869.475409836;5403;25;305;305;1.27 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>resource_vis_END>assignment_vis_END;180;690516;594737.1944444445;360;2;180;180;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_try_START>resource_vis_END>assignment_sub_END;185;690516;594686.1243243243;365;2;185;185;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_START;378;690584;447603.05291005294;6193;30;378;378;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_START;182;690230;304189.4835164835;182;1;182;182;1.27 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_vis_END;402;690584;591045.907960199;17322;81;402;402;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_sub_END;403;690584;590776.0570719603;12662;59;403;403;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>assignment_try_END;315;690584;597989.8126984127;7290;34;315;315;1.23 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_START>resource_vis_END;170;690516;598597.594117647;670;4;170;170;1.26 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_vis_END;414;690584;594860.3212560386;22635;105;414;414;1.25 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_sub_END;460;690584;591285.8173913043;20543;94;460;460;1.24 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_vis_END>assignment_try_END;367;690584;597375.0;11186;51;367;367;1.23 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_sub_END>assignment_vis_END;216;690282;609799.0324074074;3394;18;216;216;1.30 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_sub_END>assignment_sub_END;216;690282;609799.0324074074;3042;16;216;216;1.30 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_vis_END;264;690282;602820.8181818182;5598;28;264;264;1.28 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>assignment_try_END>assignment_sub_END;367;690584;597375.0;9234;42;367;367;1.23 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_vis_END;191;690516;598612.4136125655;712;4;191;191;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>assignment_sub_START>resource_vis_END>assignment_sub_END;197;690516;598460.7157360406;723;4;197;197;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_sub_START;222;690305;329654.5900900901;222;1;222;222;1.12 (+- 0.58);1.0;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_START;215;690305;420955.1023255814;215;1;215;215;1.19 (+- 0.57);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_vis_END;176;690526;589795.6193181818;352;2;176;176;1.25 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_START>assignment_vis_START>assignment_sub_END;177;690526;589188.2768361582;353;2;177;177;1.25 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_vis_END;200;690526;585966.555;732;4;200;200;1.22 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_sub_END;221;690526;584655.8461538461;926;5;221;221;1.21 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_START>assignment_vis_END>assignment_try_END;163;690526;589936.3496932515;326;2;163;163;1.20 (+- 0.53);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_START>assignment_try_END>assignment_sub_END;163;690526;589936.3496932515;326;2;163;163;1.20 (+- 0.53);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>forum_vis_START>forum_vis_START>forum_vis_START;167;690438;499492.0838323353;167;1;167;167;1.25 (+- 0.53);1.5;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>forum_vis_START>forum_vis_START>assignment_vis_END;163;690438;583616.3680981596;326;2;163;163;1.29 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>forum_vis_START>forum_vis_START>assignment_sub_END;164;690438;582998.5609756098;327;2;164;164;1.29 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>forum_vis_START>assignment_vis_END>assignment_vis_END;177;690584;589262.5988700564;354;2;177;177;1.30 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>forum_vis_START>assignment_vis_END>assignment_sub_END;197;690584;583718.6294416244;537;3;197;197;1.29 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>forum_vis_END>assignment_vis_END>assignment_sub_END;213;690506;588177.8544600939;717;4;213;213;1.27 (+- 0.54);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>forum_vis_END>forum_vis_END>assignment_vis_END;165;690416;586903.9515151515;330;2;165;165;1.33 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>forum_vis_END>forum_vis_END>assignment_sub_END;167;690416;586079.6047904191;332;2;167;167;1.33 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_try_END;256;690528;588761.2265625;2590;14;256;256;1.20 (+- 0.53);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_sub_END;377;690528;586369.2440318302;9829;50;377;377;1.22 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_vis_END>assignment_vis_END;283;690528;586686.9858657244;5600;30;283;283;1.22 (+- 0.51);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_try_END>assignment_sub_END;263;690528;589444.0798479087;2453;13;263;263;1.20 (+- 0.53);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_try_END>assignment_vis_END;172;690458;589707.9651162791;672;4;172;172;1.24 (+- 0.52);1.0;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_sub_END>assignment_vis_END;197;690470;595559.8274111676;1076;6;197;197;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_START>resource_vis_END>assignment_sub_END>assignment_sub_END;197;690470;595559.8274111676;912;5;197;197;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_sub_END;678;690540;579317.9749262537;68835;287;678;678;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_vis_END;529;690540;582239.8846880908;51142;222;529;529;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_vis_END>assignment_try_END;462;690319;583357.5844155845;37186;164;462;462;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_vis_END;530;690319;582229.8132075472;46140;196;530;530;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_try_END;426;690319;581807.8169014085;27060;120;426;426;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_sub_END>assignment_sub_END;530;690319;582229.8132075472;37380;158;530;530;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_vis_END;167;690027;586790.9101796407;668;4;167;167;1.34 (+- 0.50);1.5;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>assignment_try_END>assignment_sub_END;462;690319;583357.5844155845;30454;133;462;462;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>resource_vis_END>assignment_vis_END;166;688962;588099.8614457832;332;2;166;166;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_try_END>resource_vis_END>assignment_sub_END;181;688962;585237.1602209945;347;2;181;181;1.24 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;448;690540;586922.6272321428;41746;192;448;448;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_try_END;316;690540;583738.332278481;17170;84;316;316;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;448;690540;586922.6272321428;34113;156;448;448;1.27 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;629;690598;583835.066772655;103353;455;629;629;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_try_END;583;690598;582156.2075471698;70200;309;583;583;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;823;690598;579526.5042527339;139913;584;823;823;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_vis_END>resource_vis_END;176;690598;586186.7329545454;682;4;176;176;1.26 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_vis_END;462;690540;581095.2965367965;40498;186;462;462;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_sub_END;741;690598;580450.0728744939;99704;426;741;741;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>assignment_try_END>assignment_try_END;264;690319;587242.2878787878;12504;64;264;264;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>forum_vis_END>assignment_vis_END;162;690598;589207.3456790124;324;2;162;162;1.26 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>forum_vis_END>assignment_sub_END;164;690598;589315.1585365854;326;2;164;164;1.27 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>resource_vis_END>assignment_vis_END;245;690598;584642.7836734694;2634;14;245;245;1.24 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_vis_END>resource_vis_END>assignment_sub_END;254;690598;584039.8464566929;2517;13;254;254;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;530;690554;582109.8433962264;53166;230;530;530;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_try_END;463;690540;581222.0950323974;39586;174;463;463;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;636;690554;582040.606918239;65400;272;636;636;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>assignment_sub_END>assignment_try_END>assignment_sub_END;463;690540;581222.0950323974;32454;141;463;463;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>forum_vis_END>assignment_vis_END>assignment_sub_END;199;690598;586859.5075376885;529;3;199;199;1.27 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_try_END;211;690598;586181.1469194313;780;4;211;211;1.20 (+- 0.50);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_sub_END;334;690598;584903.5089820359;6568;33;334;334;1.22 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_vis_END>assignment_vis_END;236;690598;587815.4533898305;2614;14;236;236;1.20 (+- 0.49);1.0;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_try_END>assignment_sub_END;218;690598;587087.8027522935;1123;6;218;218;1.20 (+- 0.50);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_sub_END>assignment_vis_END;167;690319;595578.7964071856;334;2;167;167;1.20 (+- 0.49);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_vis_END>resource_vis_END>assignment_sub_END>assignment_sub_END;167;690319;595578.7964071856;334;2;167;167;1.20 (+- 0.49);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END>assignment_vis_END;191;690319;585602.2356020942;1420;8;191;191;1.27 (+- 0.52);1.5;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_sub_END>assignment_sub_END;191;690319;585602.2356020942;1420;8;191;191;1.27 (+- 0.52);1.5;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;314;690319;581640.4968152866;11404;56;314;314;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_try_END;369;690319;583224.5311653117;24736;112;369;369;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;529;690540;582239.8846880908;45396;194;529;529;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_vis_END;167;690027;586790.9101796407;668;4;167;167;1.34 (+- 0.50);1.5;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_vis_END>assignment_try_END>assignment_sub_END;462;690319;583357.5844155845;33512;145;462;462;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_vis_END;441;690319;582324.3333333334;31476;134;441;441;1.27 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_try_END;426;690319;581807.8169014085;29288;128;426;426;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_vis_END>assignment_sub_END;530;690319;582229.8132075472;40863;170;530;530;1.27 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_sub_END>assignment_try_END>assignment_sub_END;426;690319;581807.8169014085;24365;106;426;426;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>assignment_try_END>assignment_vis_END>assignment_sub_END;167;690027;586790.9101796407;668;4;167;167;1.34 (+- 0.50);1.5;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_try_END>resource_vis_END>assignment_vis_END>assignment_sub_END;166;688962;588099.8614457832;332;2;166;166;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_try_END;356;690540;582664.8960674157;25442;116;356;356;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_vis_END;250;690458;581573.22;5158;26;250;250;1.32 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_vis_END>assignment_sub_END;530;690554;582109.8433962264;45715;195;530;530;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_sub_END>assignment_vis_END>assignment_try_END>assignment_sub_END;463;690540;581222.0950323974;34689;150;463;463;1.26 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_START;178;689307;259737.08988764044;178;1;178;178;1.28 (+- 0.52);1.5;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_START;163;689080;169142.50920245398;163;1;163;163;1.26 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_START;396;690561;442710.0681818182;6538;31;396;396;1.27 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_vis_END;437;690598;588768.5789473684;20861;97;437;437;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_sub_END;438;690598;588525.4908675799;16130;76;438;438;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>assignment_try_END;364;690598;594627.9917582418;12166;58;364;364;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_START>resource_vis_END;180;690516;596538.0833333334;708;4;180;180;1.25 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_vis_END;437;690598;591415.3409610984;25828;118;437;437;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_sub_END;490;690598;588837.581632653;24971;115;490;490;1.24 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_vis_END>assignment_try_END;412;690598;594144.4805825243;18229;86;412;412;1.24 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_END>assignment_vis_END;234;690282;604857.5555555555;8356;44;234;234;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_END>assignment_sub_END;234;690282;604857.5555555555;7258;38;234;234;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_sub_END>assignment_try_END;185;690282;604833.972972973;4168;24;185;185;1.28 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_vis_END;295;690282;597837.1830508475;10792;54;295;295;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_sub_END;412;690598;594144.4805825243;15778;75;412;412;1.24 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>assignment_try_END>assignment_try_END;186;690282;605005.9139784946;4176;24;186;186;1.28 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_vis_END;196;690516;595988.4540816327;740;4;196;196;1.25 (+- 0.51);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_sub_START>resource_vis_END>assignment_sub_END;203;690516;596135.9359605912;753;4;203;203;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_START>assignment_sub_START;163;689080;212736.33742331289;163;1;163;163;1.24 (+- 0.55);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_START;217;690230;476252.38248847926;718;4;217;217;1.23 (+- 0.52);1.0;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_vis_END;195;690230;587218.3692307692;1080;6;195;195;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_START>assignment_sub_END;195;690230;587218.3692307692;902;5;195;195;1.23 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_START;357;690443;456310.3697478992;5269;26;357;357;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_vis_END;380;690561;589490.2184210527;15920;75;380;380;1.26 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_sub_END;381;690561;589208.8687664042;11880;56;381;381;1.26 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_try_START;162;689152;272406.0802469136;162;1;162;162;1.29 (+- 0.52);1.5;1.0;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_try_END;278;690561;595493.9748201439;6126;30;278;278;1.25 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_START>assignment_sub_START;234;689152;282276.71794871794;402;2;234;234;1.25 (+- 0.55);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_vis_END;484;690598;590268.3326446281;35434;160;484;484;1.26 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_sub_END;538;690598;587649.563197026;34028;155;538;538;1.25 (+- 0.52);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>assignment_try_END;403;690598;593822.8163771712;20301;96;403;403;1.25 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_vis_END>resource_vis_END;183;690516;598855.6994535519;720;4;183;183;1.27 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_vis_END;280;690503;601820.6428571428;11312;58;280;280;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_sub_END;280;690503;601820.6428571428;9596;49;280;280;1.28 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_sub_END>assignment_try_END;186;690503;605669.2096774194;4128;24;186;186;1.28 (+- 0.49);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_vis_END;293;690503;597562.8395904436;11274;56;293;293;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_sub_END;403;690598;593822.8163771712;17609;84;403;403;1.25 (+- 0.53);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>assignment_try_END>assignment_try_END;180;690282;606246.4333333333;4080;24;180;180;1.29 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_vis_END;225;690516;592845.3422222222;1476;8;225;225;1.26 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_START>resource_vis_END>assignment_sub_END;231;690516;593024.2207792208;1332;7;231;231;1.26 (+- 0.50);1.5;1.5;2
6;assignment_vis_START>assignment_vis_START>assignment_try_START>assignment_vis_END>assignment_vis_END>assignment_vis_END;469;690561;588311.2558635394;33374;150;469;469;1.28 (+- 0.51);1.5;1.5;2
