id,userid,t,component,action,target,objectid,objecttable,courseid,relateduserid,extra_info,crud,assignment_id
165379025,91221,1573750924,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165379046,91221,1573750933,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165379053,138372,1573750935,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165379067,138372,1573750939,mod_quiz,started,attempt,2368397.0,quiz_attempts,2060,138372.0,N;,c,12841.0
165379072,91221,1573750941,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165379088,91221,1573750945,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165379110,91221,1573750957,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165379129,91221,1573750963,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165379536,122819,1573751080,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165379742,137850,1573751135,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165379772,137850,1573751145,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165379810,137683,1573751160,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165379809,137683,1573751160,mod_forum,created,post,916736.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101312"";s:7:""forumid"";s:5:""26778"";s:9:""forumtype"";s:6:""single"";}",c,
165379888,47493,1573751183,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165380111,95731,1573751249,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165380135,137683,1573751257,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165380383,95731,1573751311,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165380435,95731,1573751326,mod_quiz,started,attempt,2368428.0,quiz_attempts,2060,95731.0,N;,c,12841.0
165380517,137683,1573751345,mod_quiz,submitted,attempt,2366341.0,quiz_attempts,2060,137683.0,"a:2:{s:11:""submitterid"";s:6:""137683"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165380605,91221,1573751368,mod_forum,created,post,916742.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101845"";s:7:""forumid"";s:5:""26777"";s:9:""forumtype"";s:7:""general"";}",c,
165380608,91221,1573751369,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380617,55760,1573751370,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165380613,55760,1573751370,mod_forum,created,post,916743.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101844"";s:7:""forumid"";s:5:""26777"";s:9:""forumtype"";s:7:""general"";}",c,
165380655,91221,1573751381,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380675,91221,1573751390,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380714,91221,1573751404,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380755,91221,1573751416,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380768,91221,1573751422,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380772,138333,1573751426,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165380776,55760,1573751429,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165380785,91221,1573751432,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380791,138333,1573751434,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165380842,91221,1573751450,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380853,91221,1573751455,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380878,122819,1573751464,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165380881,91221,1573751465,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380893,122819,1573751467,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165380902,122819,1573751470,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165380916,91221,1573751478,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165380998,91221,1573751494,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165381019,91221,1573751500,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165381016,122819,1573751500,mod_forum,viewed,discussion,101840.0,forum_discussions,2060,,N;,r,
165381033,91221,1573751505,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165381055,91221,1573751510,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165381167,137896,1573751540,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165381186,91221,1573751543,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165381263,122819,1573751569,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165381273,137683,1573751571,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165381309,91221,1573751579,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165381462,137252,1573751628,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165381470,137252,1573751632,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165381511,137252,1573751643,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165381559,137683,1573751657,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165381637,91221,1573751670,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165381647,55760,1573751673,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165381659,55760,1573751677,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165381692,137896,1573751687,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165381694,91221,1573751687,mod_forum,viewed,discussion,101621.0,forum_discussions,2060,,N;,r,
165381787,91221,1573751701,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165381813,91221,1573751709,mod_forum,viewed,discussion,101622.0,forum_discussions,2060,,N;,r,
165381888,137683,1573751724,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165381892,91221,1573751724,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165381921,91221,1573751730,mod_forum,viewed,discussion,101842.0,forum_discussions,2060,,N;,r,
165381951,91221,1573751740,mod_forum,viewed,discussion,101842.0,forum_discussions,2060,,N;,r,
165381969,137683,1573751743,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165381980,91221,1573751747,mod_forum,viewed,discussion,101842.0,forum_discussions,2060,,N;,r,
165382058,91221,1573751763,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165382118,91221,1573751772,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382146,137896,1573751780,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165382193,91221,1573751793,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382232,91221,1573751805,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382256,91221,1573751812,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382259,97872,1573751813,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165382288,91221,1573751824,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382314,137896,1573751834,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165382387,122819,1573751849,mod_forum,viewed,discussion,101621.0,forum_discussions,2060,,N;,r,
165382403,91221,1573751856,mod_forum,created,post,916756.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101620"";s:7:""forumid"";s:5:""26775"";s:9:""forumtype"";s:7:""general"";}",c,
165382404,91221,1573751856,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382462,91221,1573751865,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382481,91221,1573751872,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382489,55760,1573751874,mod_forum,updated,post,916743.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101844"";s:7:""forumid"";s:5:""26777"";s:9:""forumtype"";s:7:""general"";}",u,
165382492,55760,1573751875,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165382502,91221,1573751877,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165382538,122622,1573751887,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165382687,114091,1573751930,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165382706,114091,1573751935,mod_quiz,started,attempt,2368462.0,quiz_attempts,2060,114091.0,N;,c,12841.0
165382805,122622,1573751962,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165382835,122622,1573751971,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165382847,114091,1573751976,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165382864,114091,1573751980,mod_quiz,started,attempt,2368466.0,quiz_attempts,2060,114091.0,N;,c,12838.0
165382994,114091,1573752007,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165383028,101505,1573752019,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165383108,101505,1573752037,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165383136,101505,1573752047,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165383251,114091,1573752078,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165383338,138333,1573752107,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165383573,90352,1573752154,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165383588,90352,1573752157,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165383670,31006,1573752185,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165383727,137654,1573752203,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165383776,137460,1573752217,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165383791,55760,1573752222,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165383799,137460,1573752225,mod_quiz,started,attempt,2368479.0,quiz_attempts,2060,137460.0,N;,c,12841.0
165383821,137654,1573752229,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165383888,137654,1573752251,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165383944,137654,1573752259,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165383964,90352,1573752266,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165384207,138333,1573752332,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165384218,138333,1573752335,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165384258,92555,1573752349,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165384285,92555,1573752364,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165384378,92555,1573752400,mod_quiz,started,attempt,2368492.0,quiz_attempts,2060,92555.0,N;,c,12841.0
165384408,137894,1573752408,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165384445,137894,1573752419,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165384506,137894,1573752442,mod_forum,viewed,course_module,26776.0,forum,2060,,N;,r,
165384530,137894,1573752450,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165384681,47493,1573752485,mod_forum,created,post,916773.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101312"";s:7:""forumid"";s:5:""26778"";s:9:""forumtype"";s:6:""single"";}",c,
165384683,47493,1573752486,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165384730,137598,1573752496,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165384757,137598,1573752501,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165384842,137460,1573752524,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165385280,137683,1573752637,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165385297,137683,1573752645,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165385309,137894,1573752649,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165385326,137894,1573752654,mod_quiz,started,attempt,2368512.0,quiz_attempts,2060,137894.0,N;,c,12841.0
165385335,138799,1573752656,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165385350,138799,1573752663,mod_quiz,started,attempt,2368514.0,quiz_attempts,2060,138799.0,N;,c,12841.0
165385457,89929,1573752699,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165387830,93156,1573752800,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165388670,97872,1573752849,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165388685,97872,1573752854,mod_quiz,started,attempt,2368524.0,quiz_attempts,2060,97872.0,N;,c,12841.0
165389327,136954,1573753048,mod_forum,viewed,course_module,26776.0,forum,2060,,N;,r,
165389423,136954,1573753058,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165389708,136892,1573753143,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165389730,89929,1573753151,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165389739,89929,1573753154,mod_quiz,started,attempt,2368549.0,quiz_attempts,2060,89929.0,N;,c,12841.0
165389906,122538,1573753215,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165389914,122096,1573753219,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165389988,122538,1573753246,mod_quiz,submitted,attempt,2368294.0,quiz_attempts,2060,122538.0,"a:2:{s:11:""submitterid"";s:6:""122538"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165390114,122096,1573753297,mod_quiz,submitted,attempt,2368295.0,quiz_attempts,2060,122096.0,"a:2:{s:11:""submitterid"";s:6:""122096"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165390193,122096,1573753322,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165390192,122538,1573753322,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165390197,122538,1573753325,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165390217,122096,1573753334,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165390250,122096,1573753340,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165390547,31006,1573753429,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165390582,31006,1573753442,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165390610,97872,1573753449,mod_quiz,submitted,attempt,2368524.0,quiz_attempts,2060,97872.0,"a:2:{s:11:""submitterid"";s:5:""97872"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165390622,97872,1573753455,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165390873,136892,1573753527,mod_forum,created,post,916799.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101312"";s:7:""forumid"";s:5:""26778"";s:9:""forumtype"";s:6:""single"";}",c,
165390878,136892,1573753528,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165391096,137460,1573753594,mod_quiz,submitted,attempt,2368479.0,quiz_attempts,2060,137460.0,"a:2:{s:11:""submitterid"";s:6:""137460"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165391189,137252,1573753621,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165391191,137460,1573753622,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165391294,137252,1573753658,mod_quiz,started,attempt,2368571.0,quiz_attempts,2060,137252.0,N;,c,12841.0
165391337,31006,1573753665,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165391334,31006,1573753665,mod_forum,created,post,916808.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101845"";s:7:""forumid"";s:5:""26777"";s:9:""forumtype"";s:7:""general"";}",c,
165391378,138970,1573753675,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165391389,138970,1573753678,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165391422,139327,1573753688,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165391482,31006,1573753699,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165391527,122538,1573753710,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165391610,137460,1573753734,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165391673,95731,1573753743,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165391684,137460,1573753745,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165391894,77895,1573753784,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165392121,138799,1573753850,mod_quiz,submitted,attempt,2368514.0,quiz_attempts,2060,138799.0,"a:2:{s:11:""submitterid"";s:6:""138799"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165392331,122538,1573753895,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165392351,55760,1573753903,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165392493,95731,1573753956,mod_quiz,submitted,attempt,2368428.0,quiz_attempts,2060,95731.0,"a:2:{s:11:""submitterid"";s:5:""95731"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165392524,139177,1573753969,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165392534,95731,1573753973,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165392720,91252,1573754024,mod_forum,viewed,course_module,26776.0,forum,2060,,N;,r,
165392956,100158,1573754030,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165393517,139177,1573754049,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165394953,139177,1573754106,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165395297,138347,1573754121,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165395412,139177,1573754126,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165395579,139177,1573754133,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165395966,137880,1573754184,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165396223,139177,1573754267,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165396264,139177,1573754277,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165396328,121309,1573754302,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165396895,137067,1573754439,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165396892,137067,1573754439,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165396945,92555,1573754454,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165396950,137067,1573754455,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165396971,89929,1573754461,mod_quiz,submitted,attempt,2368549.0,quiz_attempts,2060,89929.0,"a:2:{s:11:""submitterid"";s:5:""89929"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165396989,89929,1573754467,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165397051,136699,1573754488,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165397113,92555,1573754505,mod_quiz,submitted,attempt,2368492.0,quiz_attempts,2060,92555.0,"a:2:{s:11:""submitterid"";s:5:""92555"";s:6:""quizid"";s:5:""12841"";}",u,12841.0
165397138,55760,1573754515,mod_forum,created,post,916824.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101312"";s:7:""forumid"";s:5:""26778"";s:9:""forumtype"";s:6:""single"";}",c,
165397140,55760,1573754515,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165397215,137067,1573754538,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165397216,137067,1573754539,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165397340,55760,1573754576,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165397350,137067,1573754578,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165397347,137067,1573754578,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165397355,137067,1573754581,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165397356,137067,1573754581,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165397436,55760,1573754610,mod_quiz,started,attempt,2368625.0,quiz_attempts,2060,55760.0,N;,c,12841.0
165397473,137067,1573754630,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165397474,137067,1573754630,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165397548,137067,1573754659,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165397553,137067,1573754659,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165397560,137067,1573754662,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165397561,137067,1573754662,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165397563,137850,1573754663,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165397585,137850,1573754668,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165397594,137850,1573754671,mod_forum,viewed,discussion,101884.0,forum_discussions,2060,,N;,r,
165397622,92986,1573754680,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165397620,137850,1573754680,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165397635,92986,1573754683,mod_quiz,started,attempt,2368629.0,quiz_attempts,2060,92986.0,N;,c,12841.0
165397679,137067,1573754695,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165397746,137067,1573754716,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165397974,137850,1573754773,mod_forum,viewed,discussion,101840.0,forum_discussions,2060,,N;,r,
165398043,137850,1573754798,mod_forum,viewed,discussion,101843.0,forum_discussions,2060,,N;,r,
165398132,137850,1573754824,mod_forum,viewed,discussion,101842.0,forum_discussions,2060,,N;,r,
165398183,31006,1573754832,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165398181,31006,1573754832,mod_forum,created,post,916834.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101312"";s:7:""forumid"";s:5:""26778"";s:9:""forumtype"";s:6:""single"";}",c,
165398202,137067,1573754837,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165398206,137067,1573754838,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165398232,137850,1573754846,mod_forum,viewed,discussion,101621.0,forum_discussions,2060,,N;,r,
165398247,89929,1573754852,mod_forum,viewed,course_module,26778.0,forum,2060,,N;,r,
165398260,137850,1573754857,mod_forum,viewed,course_module,26776.0,forum,2060,,N;,r,
165398282,137850,1573754862,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165398323,137850,1573754874,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165398332,31006,1573754877,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165398345,137850,1573754881,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165398346,31006,1573754882,mod_quiz,started,attempt,2368636.0,quiz_attempts,2060,31006.0,N;,c,12841.0
165398368,137850,1573754887,mod_forum,viewed,course_module,26777.0,forum,2060,,N;,r,
165398386,137850,1573754891,mod_forum,viewed,discussion,101845.0,forum_discussions,2060,,N;,r,
165398396,92986,1573754894,mod_quiz,viewed,course_module,12838.0,quiz,2060,,N;,r,12838.0
165398420,92986,1573754901,mod_quiz,started,attempt,2368638.0,quiz_attempts,2060,92986.0,N;,c,12838.0
165398490,137067,1573754923,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165398491,137067,1573754924,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165398516,137850,1573754929,mod_forum,viewed,discussion,101844.0,forum_discussions,2060,,N;,r,
165398517,100158,1573754930,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165398544,137067,1573754937,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165398542,137067,1573754937,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165398553,100158,1573754939,mod_forum,viewed,discussion,101884.0,forum_discussions,2060,,N;,r,
165398568,137067,1573754945,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165398567,137067,1573754945,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165398590,100158,1573754955,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165398656,100158,1573754980,mod_forum,created,post,916838.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101620"";s:7:""forumid"";s:5:""26775"";s:9:""forumtype"";s:7:""general"";}",c,
165398657,100158,1573754980,mod_forum,viewed,discussion,101620.0,forum_discussions,2060,,N;,r,
165398713,100158,1573754998,mod_forum,viewed,discussion,101621.0,forum_discussions,2060,,N;,r,
165398721,100158,1573755000,mod_forum,viewed,discussion,101621.0,forum_discussions,2060,,N;,r,
165398777,100158,1573755021,mod_forum,created,post,916840.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101621"";s:7:""forumid"";s:5:""26775"";s:9:""forumtype"";s:7:""general"";}",c,
165398781,100158,1573755022,mod_forum,viewed,discussion,101621.0,forum_discussions,2060,,N;,r,
165398827,100158,1573755032,mod_forum,viewed,discussion,101622.0,forum_discussions,2060,,N;,r,
165398935,100158,1573755056,mod_forum,created,post,916841.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101622"";s:7:""forumid"";s:5:""26775"";s:9:""forumtype"";s:7:""general"";}",c,
165398940,100158,1573755057,mod_forum,viewed,discussion,101622.0,forum_discussions,2060,,N;,r,
165399001,100158,1573755068,mod_forum,viewed,discussion,101842.0,forum_discussions,2060,,N;,r,
165399146,100158,1573755106,mod_forum,created,post,916842.0,forum_posts,2060,,"a:3:{s:12:""discussionid"";s:6:""101842"";s:7:""forumid"";s:5:""26775"";s:9:""forumtype"";s:7:""general"";}",c,
165399150,100158,1573755106,mod_forum,viewed,discussion,101842.0,forum_discussions,2060,,N;,r,
165399206,100158,1573755118,mod_forum,viewed,discussion,101843.0,forum_discussions,2060,,N;,r,
165399213,137067,1573755121,mod_folder,viewed,course_module,1298.0,folder,2060,,N;,r,
165399231,137067,1573755124,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165399309,100158,1573755145,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165399508,111853,1573755192,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165399549,137067,1573755206,mod_folder,downloaded,all_files,1298.0,folder,2060,,N;,r,
165399589,100158,1573755215,mod_quiz,viewed,course_module,12841.0,quiz,2060,,N;,r,12841.0
165399694,100158,1573755245,mod_forum,viewed,course_module,26776.0,forum,2060,,N;,r,
165399722,100158,1573755254,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165399758,137067,1573755267,mod_resource,viewed,course_module,5846.0,resource,2060,,N;,r,
165399771,139020,1573755270,mod_forum,viewed,course_module,26775.0,forum,2060,,N;,r,
165399784,100158,1573755275,mod_url,viewed,course_module,1880.0,url,2060,,N;,r,
